Model,Seed,Mean Distance
TSP-Agent,1234,4.761062145233154
TSP-Random-Agent,1234,15.468052864074707
TSP-Agent,1234,5.519281387329102
TSP-Random-Agent,1234,13.62281322479248
TSP-Agent,1234,5.27039098739624
TSP-Random-Agent,1234,17.269100189208984
TSP-Agent,1234,5.5335564613342285
TSP-Random-Agent,1234,19.277162551879883
TSP-Agent,1234,4.935844421386719
TSP-Random-Agent,1234,13.475390434265137
TSP-Agent,1234,4.643664836883545
TSP-Random-Agent,1234,17.273122787475586
TSP-Agent,1234,4.366478443145752
TSP-Random-Agent,1234,15.09431266784668
TSP-Agent,1234,5.3230462074279785
TSP-Random-Agent,1234,14.66585922241211
TSP-Agent,1234,6.37885856628418
TSP-Random-Agent,1234,15.59787368774414
TSP-Agent,1234,4.7393879890441895
TSP-Random-Agent,1234,12.177525520324707
TSP-Agent,1234,5.207515239715576
TSP-Random-Agent,1234,16.1217041015625
TSP-Agent,1234,5.6732659339904785
TSP-Random-Agent,1234,15.255367279052734
TSP-Agent,1234,4.8903045654296875
TSP-Random-Agent,1234,14.65677261352539
TSP-Agent,1234,5.391757965087891
TSP-Random-Agent,1234,15.186279296875
TSP-Agent,1234,4.975175380706787
TSP-Random-Agent,1234,15.460405349731445
TSP-Agent,1234,5.4450860023498535
TSP-Random-Agent,1234,18.36742401123047
TSP-Agent,1234,4.572431564331055
TSP-Random-Agent,1234,16.73773765563965
TSP-Agent,1234,5.054454803466797
TSP-Random-Agent,1234,14.13696575164795
TSP-Agent,1234,5.257995128631592
TSP-Random-Agent,1234,14.631683349609375
TSP-Agent,1234,5.6990885734558105
TSP-Random-Agent,1234,13.626016616821289
TSP-Agent,1234,4.887510776519775
TSP-Random-Agent,1234,16.493379592895508
TSP-Agent,1234,5.429293632507324
TSP-Random-Agent,1234,13.871514320373535
TSP-Agent,1234,4.744511604309082
TSP-Random-Agent,1234,13.727667808532715
TSP-Agent,1234,5.3420305252075195
TSP-Random-Agent,1234,15.826715469360352
TSP-Agent,1234,4.77092170715332
TSP-Random-Agent,1234,15.748822212219238
TSP-Agent,1234,5.360976696014404
TSP-Random-Agent,1234,16.52108383178711
TSP-Agent,1234,4.8361735343933105
TSP-Random-Agent,1234,12.776591300964355
TSP-Agent,1234,4.9245147705078125
TSP-Random-Agent,1234,14.009186744689941
TSP-Agent,1234,5.203404426574707
TSP-Random-Agent,1234,14.06470775604248
TSP-Agent,1234,5.286191940307617
TSP-Random-Agent,1234,17.547922134399414
TSP-Agent,1234,5.662089824676514
TSP-Random-Agent,1234,17.52552604675293
TSP-Agent,1234,6.136258602142334
TSP-Random-Agent,1234,15.411750793457031
TSP-Agent,1234,5.183008670806885
TSP-Random-Agent,1234,14.411214828491211
TSP-Agent,1234,4.968825340270996
TSP-Random-Agent,1234,13.10559368133545
TSP-Agent,1234,4.162055015563965
TSP-Random-Agent,1234,14.796481132507324
TSP-Agent,1234,4.830184459686279
TSP-Random-Agent,1234,14.524014472961426
TSP-Agent,1234,5.332183361053467
TSP-Random-Agent,1234,13.355255126953125
TSP-Agent,1234,4.70427131652832
TSP-Random-Agent,1234,15.02752685546875
TSP-Agent,1234,4.430460453033447
TSP-Random-Agent,1234,12.572458267211914
TSP-Agent,1234,5.769314289093018
TSP-Random-Agent,1234,17.410236358642578
TSP-Agent,1234,4.8190531730651855
TSP-Random-Agent,1234,15.52510929107666
TSP-Agent,1234,5.382945537567139
TSP-Random-Agent,1234,16.585779190063477
TSP-Agent,1234,5.154388904571533
TSP-Random-Agent,1234,15.522940635681152
TSP-Agent,1234,5.6780829429626465
TSP-Random-Agent,1234,16.90863800048828
TSP-Agent,1234,5.252843379974365
TSP-Random-Agent,1234,12.820839881896973
TSP-Agent,1234,4.9153313636779785
TSP-Random-Agent,1234,13.852815628051758
TSP-Agent,1234,5.277962684631348
TSP-Random-Agent,1234,14.442947387695312
TSP-Agent,1234,5.081470012664795
TSP-Random-Agent,1234,12.825199127197266
TSP-Agent,1234,4.77738094329834
TSP-Random-Agent,1234,15.448988914489746
TSP-Agent,1234,5.405331611633301
TSP-Random-Agent,1234,14.712137222290039
TSP-Agent,1234,5.564663887023926
TSP-Random-Agent,1234,16.381452560424805
TSP-Agent,1234,5.337703704833984
TSP-Random-Agent,1234,15.516608238220215
TSP-Agent,1234,5.192004203796387
TSP-Random-Agent,1234,13.117627143859863
TSP-Agent,1234,4.843112945556641
TSP-Random-Agent,1234,16.125507354736328
TSP-Agent,1234,5.991885185241699
TSP-Random-Agent,1234,15.669577598571777
TSP-Agent,1234,5.2562456130981445
TSP-Random-Agent,1234,15.647915840148926
TSP-Agent,1234,6.2467427253723145
TSP-Random-Agent,1234,15.27214241027832
TSP-Agent,1234,5.843803882598877
TSP-Random-Agent,1234,17.52791404724121
TSP-Agent,1234,5.175113677978516
TSP-Random-Agent,1234,13.338004112243652
TSP-Agent,1234,5.35882043838501
TSP-Random-Agent,1234,13.90414047241211
TSP-Agent,1234,5.7626776695251465
TSP-Random-Agent,1234,15.41986083984375
TSP-Agent,1234,4.787271976470947
TSP-Random-Agent,1234,15.439305305480957
TSP-Agent,1234,5.480413913726807
TSP-Random-Agent,1234,13.641069412231445
TSP-Agent,1234,4.656178951263428
TSP-Random-Agent,1234,14.42909049987793
TSP-Agent,1234,5.282175064086914
TSP-Random-Agent,1234,16.995656967163086
TSP-Agent,1234,5.503836631774902
TSP-Random-Agent,1234,14.676486015319824
TSP-Agent,1234,5.4702324867248535
TSP-Random-Agent,1234,15.639808654785156
TSP-Agent,1234,4.7185163497924805
TSP-Random-Agent,1234,16.22112464904785
TSP-Agent,1234,5.4327569007873535
TSP-Random-Agent,1234,13.233935356140137
TSP-Agent,1234,5.188998222351074
TSP-Random-Agent,1234,14.747228622436523
TSP-Agent,1234,5.838066577911377
TSP-Random-Agent,1234,14.248930931091309
TSP-Agent,1234,5.477756977081299
TSP-Random-Agent,1234,15.76274585723877
TSP-Agent,1234,5.878597736358643
TSP-Random-Agent,1234,17.437122344970703
TSP-Agent,1234,4.553758144378662
TSP-Random-Agent,1234,14.856463432312012
TSP-Agent,1234,4.595845699310303
TSP-Random-Agent,1234,15.613093376159668
TSP-Agent,1234,4.5897440910339355
TSP-Random-Agent,1234,16.607784271240234
TSP-Agent,1234,6.396274566650391
TSP-Random-Agent,1234,13.991822242736816
TSP-Agent,1234,4.845535755157471
TSP-Random-Agent,1234,13.521255493164062
TSP-Agent,1234,5.2560930252075195
TSP-Random-Agent,1234,12.609407424926758
TSP-Agent,1234,4.9117512702941895
TSP-Random-Agent,1234,16.915998458862305
TSP-Agent,1234,4.77047872543335
TSP-Random-Agent,1234,17.791332244873047
TSP-Agent,1234,5.404305934906006
TSP-Random-Agent,1234,14.55065631866455
TSP-Agent,1234,5.315176010131836
TSP-Random-Agent,1234,13.222565650939941
TSP-Agent,1234,5.695563316345215
TSP-Random-Agent,1234,16.557939529418945
TSP-Agent,1234,5.536921501159668
TSP-Random-Agent,1234,15.454752922058105
TSP-Agent,1234,5.669431209564209
TSP-Random-Agent,1234,17.30654525756836
TSP-Agent,1234,4.943842887878418
TSP-Random-Agent,1234,11.454800605773926
TSP-Agent,1234,6.112953186035156
TSP-Random-Agent,1234,14.77822208404541
TSP-Agent,1234,5.3853302001953125
TSP-Random-Agent,1234,14.47352409362793
TSP-Agent,1234,5.059776306152344
TSP-Random-Agent,1234,14.019519805908203
TSP-Agent,1234,5.424111366271973
TSP-Random-Agent,1234,17.002159118652344
TSP-Agent,1234,5.615581512451172
TSP-Random-Agent,1234,17.127241134643555
TSP-Agent,1234,5.402755260467529
TSP-Random-Agent,1234,14.593191146850586
TSP-Agent,1234,4.737655162811279
TSP-Random-Agent,1234,16.33293342590332
TSP-Agent,1234,4.654202938079834
TSP-Random-Agent,1234,13.291831016540527
TSP-Agent,1234,6.166393756866455
TSP-Random-Agent,1234,16.479358673095703
TSP-Agent,1234,5.07551383972168
TSP-Random-Agent,1234,16.090511322021484
TSP-Agent,1234,4.617934703826904
TSP-Random-Agent,1234,17.84305763244629
TSP-Agent,1234,4.928680419921875
TSP-Random-Agent,1234,13.021244049072266
TSP-Agent,1234,5.673649787902832
TSP-Random-Agent,1234,13.916980743408203
TSP-Agent,1234,5.065406799316406
TSP-Random-Agent,1234,12.793642044067383
TSP-Agent,1234,5.710519313812256
TSP-Random-Agent,1234,15.606218338012695
TSP-Agent,1234,5.396090030670166
TSP-Random-Agent,1234,18.109418869018555
TSP-Agent,1234,4.802037715911865
TSP-Random-Agent,1234,10.957215309143066
TSP-Agent,1234,5.448996067047119
TSP-Random-Agent,1234,15.855989456176758
TSP-Agent,1234,4.811974048614502
TSP-Random-Agent,1234,15.9795560836792
TSP-Agent,1234,5.223252296447754
TSP-Random-Agent,1234,17.20237922668457
TSP-Agent,1234,5.2339959144592285
TSP-Random-Agent,1234,14.232791900634766
TSP-Agent,1234,5.100735664367676
TSP-Random-Agent,1234,13.72541332244873
TSP-Agent,1234,4.737467288970947
TSP-Random-Agent,1234,13.867765426635742
TSP-Agent,1234,5.268630504608154
TSP-Random-Agent,1234,13.642802238464355
TSP-Agent,1234,4.984753608703613
TSP-Random-Agent,1234,15.40280818939209
TSP-Agent,1234,4.865141868591309
TSP-Random-Agent,1234,14.011361122131348
TSP-Agent,1234,5.003593444824219
TSP-Random-Agent,1234,15.942163467407227
TSP-Agent,1234,4.435279846191406
TSP-Random-Agent,1234,13.498310089111328
TSP-Agent,1234,5.056931495666504
TSP-Random-Agent,1234,14.329169273376465
TSP-Agent,1234,5.850306987762451
TSP-Random-Agent,1234,15.993274688720703
TSP-Agent,1234,4.749146461486816
TSP-Random-Agent,1234,17.257097244262695
TSP-Agent,1234,5.105407238006592
TSP-Random-Agent,1234,11.352346420288086
TSP-Agent,1234,4.780402660369873
TSP-Random-Agent,1234,13.198992729187012
TSP-Agent,1234,4.9613494873046875
TSP-Random-Agent,1234,16.84307861328125
TSP-Agent,1234,4.881844997406006
TSP-Random-Agent,1234,17.196943283081055
TSP-Agent,1234,4.920529365539551
TSP-Random-Agent,1234,12.75955581665039
TSP-Agent,1234,5.008511543273926
TSP-Random-Agent,1234,13.362483978271484
TSP-Agent,1234,5.723756313323975
TSP-Random-Agent,1234,15.466300964355469
TSP-Agent,1234,5.317391395568848
TSP-Random-Agent,1234,14.81833267211914
TSP-Agent,1234,4.423241138458252
TSP-Random-Agent,1234,14.111589431762695
TSP-Agent,1234,4.71030330657959
TSP-Random-Agent,1234,14.9199857711792
TSP-Agent,1234,5.137810707092285
TSP-Random-Agent,1234,15.22706127166748
TSP-Agent,1234,5.437345027923584
TSP-Random-Agent,1234,14.361492156982422
TSP-Agent,1234,5.283424377441406
