Epoch,Loss,Cost,Advantage,Time
0,-30.06490135192871,19.152042388916016,0.34058332443237305,6.090349197387695
1,71.69119262695312,17.99303436279297,-1.05930495262146,11.273237943649292
2,130.299072265625,17.071369171142578,-2.0192923545837402,16.405518531799316
3,152.90362548828125,16.255809783935547,-2.4825639724731445,22.068339586257935
4,205.22091674804688,15.262832641601562,-3.5069544315338135,29.239739179611206
5,230.44219970703125,14.773382186889648,-4.187942028045654,35.489179849624634
6,237.32012939453125,14.175786972045898,-4.5599894523620605,41.10977530479431
7,233.359619140625,13.884471893310547,-4.737128734588623,46.39928889274597
8,237.81805419921875,13.434545516967773,-5.073349475860596,51.69464087486267
9,235.21051025390625,12.95712661743164,-5.340585231781006,56.957775592803955
10,234.85324096679688,13.115463256835938,-5.575826644897461,61.89021968841553
11,246.20388793945312,12.41071605682373,-6.086331844329834,67.17534875869751
12,243.50205993652344,12.131811141967773,-6.304443359375,72.66017818450928
13,240.27052307128906,12.2968111038208,-6.45147705078125,78.89520621299744
14,230.51785278320312,11.997305870056152,-6.4183783531188965,84.5439989566803
15,225.1394500732422,12.096973419189453,-6.349928379058838,90.40395474433899
16,226.3372344970703,12.151300430297852,-6.520895481109619,95.80856561660767
17,220.2889404296875,11.999042510986328,-6.543184280395508,100.79852938652039
18,220.92076110839844,12.103569030761719,-6.394144058227539,105.99707508087158
19,209.62576293945312,12.159942626953125,-6.307012557983398,110.83189582824707
20,210.0668182373047,11.929204940795898,-6.455655097961426,115.77237176895142
21,209.95486450195312,11.896549224853516,-6.537469387054443,120.9610767364502
22,213.08250427246094,12.010566711425781,-6.630575180053711,125.80711698532104
23,203.39642333984375,11.9675931930542,-6.455618381500244,130.76157212257385
24,207.76773071289062,11.821165084838867,-6.560543060302734,135.71916222572327
25,197.34307861328125,11.981941223144531,-6.424899101257324,140.67604780197144
26,124.99322509765625,12.074318885803223,-4.041842460632324,145.42243695259094
27,107.45806884765625,11.780521392822266,-3.519566059112549,150.12419438362122
28,95.31727600097656,11.898475646972656,-3.140986442565918,154.9356324672699
29,82.99519348144531,11.882341384887695,-2.7199788093566895,159.78393244743347
30,73.77627563476562,11.87592887878418,-2.431335926055908,164.95739078521729
31,56.70026779174805,12.000497817993164,-1.878459095954895,170.13446950912476
32,46.8653564453125,12.066272735595703,-1.572566032409668,175.04533529281616
33,38.77086639404297,11.997923851013184,-1.3236520290374756,179.76845717430115
34,38.17658233642578,11.92991828918457,-1.3004167079925537,184.11677503585815
35,24.10321044921875,11.897467613220215,-0.8350611925125122,189.14386081695557
36,26.271278381347656,11.947162628173828,-0.885088324546814,193.8324499130249
37,28.881397247314453,11.802999496459961,-0.9994224905967712,198.47948384284973
38,25.43090057373047,11.84794807434082,-0.8791052103042603,202.94128012657166
39,11.248051643371582,11.781585693359375,-0.41060030460357666,207.39746117591858
40,6.592485427856445,12.024709701538086,-0.27087831497192383,212.41144847869873
41,8.11620807647705,12.040071487426758,-0.31554272770881653,216.93791127204895
42,11.851310729980469,11.853002548217773,-0.4267716705799103,221.6577503681183
43,12.017576217651367,11.6642484664917,-0.44733262062072754,226.3512725830078
44,4.136380672454834,11.779021263122559,-0.15633387863636017,230.90990114212036
45,1.8704206943511963,11.650397300720215,-0.07409349083900452,235.57718873023987
46,8.328866004943848,11.579654693603516,-0.31958287954330444,240.2029733657837
47,1.628004550933838,11.582743644714355,-0.07401317358016968,244.75866961479187
48,0.6820088624954224,11.729072570800781,-0.07798277586698532,249.27407002449036
49,4.421600818634033,11.39638614654541,-0.1910536140203476,254.0280418395996
50,5.525279998779297,11.558693885803223,-0.2382485568523407,258.63816833496094
51,5.399508476257324,11.487594604492188,-0.21865057945251465,263.3970880508423
52,5.513017177581787,11.49146842956543,-0.2158920168876648,267.99074363708496
53,0.26054710149765015,11.535076141357422,-0.03733013570308685,272.88012504577637
54,3.9239330291748047,11.52419662475586,-0.16245171427726746,277.65567541122437
55,1.4587223529815674,11.482930183410645,-0.08938248455524445,282.3524417877197
56,-1.3995165824890137,11.531719207763672,0.005344994366168976,287.13415789604187
57,-0.3589448928833008,11.597185134887695,-0.015315370634198189,292.1069235801697
58,1.2732481956481934,11.302799224853516,-0.07628914713859558,296.8927321434021
59,0.11908382177352905,11.390237808227539,-0.03159887343645096,301.674756526947
60,-0.5054099559783936,11.394158363342285,0.0011134818196296692,306.5419430732727
61,-0.18823879957199097,11.496224403381348,-0.01837342604994774,311.48969316482544
62,-0.6149184107780457,11.408271789550781,-0.006303120404481888,316.08762788772583
63,0.27928394079208374,11.497817993164062,-0.03869492933154106,320.77836537361145
64,0.37595322728157043,11.193853378295898,-0.04497167840600014,325.3679029941559
65,0.6310145258903503,11.485095024108887,-0.04628436267375946,330.2746112346649
66,2.2474207878112793,11.288605690002441,-0.11877860128879547,335.028603553772
67,3.2303595542907715,11.314226150512695,-0.15184663236141205,339.52395391464233
68,1.3468434810638428,11.18989086151123,-0.06576942652463913,344.080867767334
69,1.53383469581604,11.197662353515625,-0.057946715503931046,348.5710172653198
70,1.9072468280792236,11.152925491333008,-0.10623172670602798,353.2479383945465
71,3.2531070709228516,11.134153366088867,-0.13093438744544983,358.1028757095337
72,2.766408920288086,11.281526565551758,-0.1287117451429367,362.8776481151581
73,3.3593926429748535,11.186731338500977,-0.14877086877822876,367.55430364608765
74,-2.9434456825256348,11.200963973999023,0.08088686317205429,372.722936630249
75,-0.35573631525039673,11.183320999145508,-0.021782582625746727,377.41661739349365
76,-1.2748188972473145,11.132107734680176,0.00428960844874382,382.1538472175598
77,2.379530906677246,11.127333641052246,-0.1063278466463089,386.72440004348755
78,-0.8497182130813599,11.235265731811523,0.001298215240240097,391.3802864551544
79,1.3025232553482056,11.226728439331055,-0.07920151948928833,396.04599690437317
80,1.228874683380127,11.203907012939453,-0.08252373337745667,401.339839220047
81,-0.7910012602806091,11.206000328063965,-0.0005710944533348083,406.0015847682953
82,-1.3643938302993774,11.294168472290039,-0.013704411685466766,411.33668541908264
83,-0.7799571752548218,11.140541076660156,0.0024242661893367767,416.54394602775574
84,1.8720946311950684,11.299662590026855,-0.09091586619615555,421.5383496284485
85,-2.3252501487731934,11.208993911743164,0.05653999745845795,426.2666816711426
86,-0.46675223112106323,11.225605010986328,-0.03306460380554199,431.5307581424713
87,1.971382975578308,11.113269805908203,-0.11773127317428589,436.6661455631256
88,1.6356172561645508,11.014474868774414,-0.08257649838924408,441.2864444255829
89,-3.9495880603790283,11.205053329467773,0.08779527246952057,445.99022603034973
90,-1.445971965789795,11.199827194213867,0.006949501112103462,450.5924823284149
91,1.228448748588562,11.062389373779297,-0.07892116159200668,455.7069249153137
92,0.7343724370002747,11.132207870483398,-0.08539804816246033,460.8189980983734
93,-1.8567378520965576,11.120282173156738,0.01457875594496727,465.50552201271057
94,0.7432960271835327,11.102319717407227,-0.07046521455049515,470.26170897483826
95,0.25981199741363525,10.970512390136719,-0.028656428679823875,474.79903960227966
96,-2.641754150390625,11.090629577636719,0.06061261519789696,479.5198314189911
97,-0.46972906589508057,10.890983581542969,-0.013381145894527435,484.70156836509705
98,1.753991723060608,10.941621780395508,-0.10526394844055176,489.5875368118286
99,3.3839268684387207,11.084646224975586,-0.1666562557220459,494.3743546009064
100,5.2616705894470215,11.070365905761719,-0.22825157642364502,498.9694085121155
101,4.799338340759277,10.760112762451172,-0.2155780792236328,503.6078405380249
102,0.4795054793357849,10.920069694519043,-0.04956449195742607,508.36157417297363
103,-0.41957974433898926,10.997360229492188,-0.02249876782298088,513.1233599185944
104,0.11849558353424072,10.99199104309082,-0.0517922081053257,517.8719267845154
105,-0.5371118783950806,10.896925926208496,-0.029556069523096085,522.7627222537994
106,-0.5622476935386658,10.872817993164062,-0.03606363385915756,527.5513782501221
107,-2.028176784515381,10.969827651977539,0.03399548679590225,532.3300263881683
108,-0.6123309135437012,10.992431640625,-0.008384719491004944,537.2866551876068
109,2.2385993003845215,11.048079490661621,-0.1281585693359375,542.2896766662598
110,0.44607633352279663,10.922636032104492,-0.0563788115978241,547.4879086017609
111,-0.6590219736099243,10.873221397399902,-0.021843664348125458,552.5374956130981
112,-1.1855946779251099,11.052764892578125,-0.0010671131312847137,557.2950954437256
113,-1.7680288553237915,10.917064666748047,0.00984407588839531,561.9869296550751
114,-1.2131677865982056,11.056046485900879,0.01435718685388565,566.7453229427338
115,1.6776769161224365,10.759153366088867,-0.11041152477264404,571.4573564529419
116,-1.726393461227417,10.988887786865234,0.04228833317756653,575.9139697551727
117,-1.3329236507415771,11.006753921508789,0.028923550620675087,580.330953836441
118,1.4420796632766724,10.736115455627441,-0.10236786305904388,584.9100961685181
119,-4.037859916687012,10.96286392211914,0.0916537493467331,589.6423089504242
120,-2.4923319816589355,10.658472061157227,0.03578947111964226,594.256716966629
121,-3.4071767330169678,11.058462142944336,0.0821276381611824,598.7337114810944
122,-6.068334102630615,11.099987030029297,0.1835421919822693,603.294007062912
123,-3.385932445526123,10.86574649810791,0.07674384862184525,607.8785183429718
124,1.2602722644805908,10.83972454071045,-0.08800209313631058,612.6190884113312
125,-1.1765861511230469,10.908658981323242,-0.004225865006446838,617.0267953872681
126,0.31247299909591675,10.779729843139648,-0.04718562960624695,621.4811027050018
127,-1.681782841682434,10.871109008789062,0.036561690270900726,626.125776052475
128,-2.9234299659729004,10.83311653137207,0.06986748427152634,630.7178738117218
129,-3.575049638748169,10.803882598876953,0.10947434604167938,635.273387670517
130,-0.4290338456630707,10.875678062438965,-0.019398709759116173,640.2039406299591
131,-0.7645778656005859,10.938762664794922,-0.005831636488437653,644.8605601787567
132,0.9333941340446472,10.895641326904297,-0.07407127320766449,649.2788536548615
133,-1.9075945615768433,10.866161346435547,0.04551781713962555,653.8058404922485
134,-0.4394768178462982,10.815163612365723,-0.01748449169099331,658.6304500102997
135,-2.1497271060943604,10.831939697265625,0.06397100538015366,663.4019358158112
136,-1.1958937644958496,10.893001556396484,0.0009282398968935013,668.2774851322174
137,-0.4818592071533203,10.903298377990723,-0.028948985040187836,672.8167953491211
138,0.6818259954452515,10.752632141113281,-0.06309515982866287,677.3081929683685
139,-3.052894115447998,10.83419418334961,0.08515378087759018,681.813636302948
140,-1.9480605125427246,10.7326078414917,0.040260590612888336,686.6077086925507
141,-1.797741413116455,10.925745010375977,0.037125181406736374,691.2859625816345
142,-0.9023573994636536,10.667439460754395,-0.009157342836260796,696.1211640834808
143,-3.9675183296203613,10.90576457977295,0.10512251406908035,701.271449804306
144,0.5571612119674683,10.801536560058594,-0.07128148525953293,705.7690689563751
145,0.46913695335388184,10.752928733825684,-0.07034918665885925,710.2000722885132
146,-1.915587306022644,10.772830963134766,0.03375079482793808,714.949494600296
147,-0.45120057463645935,10.597061157226562,-0.04043475538492203,720.1559145450592
148,0.2425321340560913,10.725518226623535,-0.034499213099479675,724.9221692085266
149,0.3414193391799927,10.894635200500488,-0.07967346906661987,729.5063877105713
150,-1.3093011379241943,10.62304401397705,0.011691948398947716,734.3240628242493
151,-2.575404167175293,10.84041690826416,0.022088008001446724,739.2370073795319
152,1.5873101949691772,10.664466857910156,-0.07796478271484375,743.8281440734863
153,-0.4886343479156494,10.571183204650879,-0.011342842131853104,748.4744484424591
154,1.3938486576080322,10.689811706542969,-0.09229376167058945,753.1878213882446
155,0.33923280239105225,10.850228309631348,-0.04360771179199219,758.2246062755585
156,1.8380448818206787,10.786138534545898,-0.10484175384044647,763.1181917190552
157,0.3186792731285095,10.64277458190918,-0.05032298341393471,768.2740712165833
158,-1.2269794940948486,10.84048843383789,0.0006506107747554779,773.5669302940369
159,-3.3349945545196533,10.846331596374512,0.07472643256187439,778.9535059928894
160,-0.7733005285263062,10.711113929748535,-0.010855814442038536,783.6499698162079
161,0.7803629636764526,10.897016525268555,-0.06185103952884674,788.2907681465149
162,-1.4106727838516235,10.797163009643555,0.005835585296154022,793.5426459312439
163,2.462071418762207,10.735269546508789,-0.13275107741355896,798.3570637702942
164,-2.1659350395202637,10.786355018615723,0.03954415023326874,802.918940782547
165,1.791137456893921,10.60710334777832,-0.11988125741481781,807.8548674583435
166,0.8596845865249634,10.71159839630127,-0.08587466925382614,813.0509428977966
167,-0.8718973398208618,10.749598503112793,-0.026187412440776825,818.3105821609497
168,2.7116951942443848,10.67985725402832,-0.14598238468170166,823.189772605896
169,0.3571377396583557,10.765691757202148,-0.057586245238780975,828.023779630661
170,0.4688851237297058,10.70832347869873,-0.05818988010287285,833.1041917800903
171,2.8617687225341797,10.620126724243164,-0.14153476059436798,838.2191007137299
172,1.7126107215881348,10.502983093261719,-0.11936132609844208,843.1478943824768
173,-0.13887238502502441,10.49298095703125,-0.03312946856021881,848.3621525764465
174,-1.6613547801971436,10.587736129760742,0.03654938563704491,853.1519682407379
175,-1.2855026721954346,10.560590744018555,0.011275101453065872,857.5933768749237
176,-1.017463207244873,10.701921463012695,0.006640210747718811,862.2911043167114
177,-2.9448306560516357,10.56019401550293,0.0919116660952568,866.9389882087708
178,1.355128288269043,10.602195739746094,-0.09161648899316788,871.5377950668335
179,0.6773777008056641,10.463807106018066,-0.08175349235534668,876.3245310783386
180,0.9764789342880249,10.55128288269043,-0.07813984155654907,881.0269393920898
181,-1.9397705793380737,10.761884689331055,0.027464482933282852,886.0751850605011
182,-1.4728463888168335,10.567256927490234,0.0167120099067688,891.3414614200592
183,1.6436889171600342,10.473600387573242,-0.12621909379959106,896.2793514728546
184,-0.8577255606651306,10.526788711547852,-0.011249234899878502,901.080397605896
185,-1.1413543224334717,10.53019905090332,0.004779603332281113,905.8470027446747
186,3.8508777618408203,10.480037689208984,-0.1986101269721985,910.6091825962067
187,-1.6064292192459106,10.489266395568848,0.028121132403612137,915.1628720760345
188,-2.6186463832855225,10.416301727294922,0.06700524687767029,919.9605617523193
189,-2.2179532051086426,10.46389389038086,0.05071883648633957,924.8380846977234
190,-0.32705172896385193,10.580886840820312,-0.031027283519506454,930.1908302307129
191,-1.085627794265747,10.486115455627441,0.0009585153311491013,935.3353099822998
192,1.0118831396102905,10.470813751220703,-0.07771489024162292,940.2366847991943
193,1.865056037902832,10.48686408996582,-0.10332007706165314,945.3171288967133
194,-3.0438337326049805,10.67074203491211,0.07479704171419144,950.5214247703552
195,-1.2865004539489746,10.530643463134766,0.014580266550183296,955.641627073288
196,-1.3401188850402832,10.462454795837402,0.017002321779727936,960.3206722736359
197,0.8360147476196289,10.626895904541016,-0.0919065922498703,964.9841017723083
198,-0.23795251548290253,10.388866424560547,-0.018130846321582794,969.6419627666473
199,-2.2468156814575195,10.455002784729004,0.04735609516501427,974.5615093708038
200,-0.6306976675987244,10.480022430419922,-0.0162524227052927,979.3153839111328
201,-1.9094434976577759,10.573324203491211,0.04755052179098129,984.1434755325317
202,1.8564131259918213,10.483097076416016,-0.10406291484832764,989.3035941123962
203,0.6159444451332092,10.353597640991211,-0.06725971400737762,994.7150354385376
204,-1.1623868942260742,10.56679916381836,-0.0034985337406396866,999.6559548377991
205,-1.944694995880127,10.405875205993652,0.01042632944881916,1004.3728685379028
206,1.500196933746338,10.445198059082031,-0.10421035438776016,1009.1013131141663
207,3.0314016342163086,10.30837631225586,-0.1631712019443512,1013.8316853046417
208,0.2338462471961975,10.463973999023438,-0.052573028951883316,1018.47056889534
209,1.3524081707000732,10.493245124816895,-0.08676260709762573,1023.0465505123138
210,-1.6865217685699463,10.519430160522461,0.028386909514665604,1027.616682767868
211,-1.5817039012908936,10.546395301818848,0.03522899001836777,1032.7313747406006
212,-1.389128565788269,10.620098114013672,0.0072541385889053345,1037.5174186229706
213,-0.552436888217926,10.4166259765625,-0.004551609978079796,1042.1088831424713
214,-4.036293983459473,10.61246109008789,0.13522650301456451,1046.6841609477997
215,-1.0505576133728027,10.58499526977539,-0.007844239473342896,1051.3086836338043
216,-1.1909388303756714,10.364065170288086,-0.008776940405368805,1055.8356204032898
217,0.5447600483894348,10.600072860717773,-0.06378015875816345,1060.376831293106
218,1.122110366821289,10.552734375,-0.10608237236738205,1064.9539623260498
219,2.4079861640930176,10.518293380737305,-0.14639635384082794,1069.4768476486206
220,1.259882926940918,10.418098449707031,-0.08511674404144287,1074.1221828460693
221,1.1472749710083008,10.401509284973145,-0.0949721708893776,1078.6488060951233
222,1.856492280960083,10.334477424621582,-0.11301465332508087,1083.133151292801
223,2.9497923851013184,10.312943458557129,-0.1688205897808075,1087.6694366931915
224,3.0619606971740723,10.404787063598633,-0.19641311466693878,1092.2143745422363
225,1.9843077659606934,10.362165451049805,-0.13261929154396057,1096.7959582805634
226,4.400640487670898,10.31788444519043,-0.2522209882736206,1101.3174917697906
227,1.7683507204055786,10.516599655151367,-0.12718552350997925,1105.7970945835114
228,1.9191676378250122,10.535900115966797,-0.12362949550151825,1110.5582666397095
229,2.310055732727051,10.379476547241211,-0.15528708696365356,1115.141004562378
230,1.5164822340011597,10.429316520690918,-0.11845018714666367,1119.8295159339905
231,1.2281227111816406,10.336772918701172,-0.09959737956523895,1124.7837359905243
232,0.16474896669387817,10.316746711730957,-0.04854966700077057,1129.3843410015106
233,-1.2939627170562744,10.493019104003906,0.023606352508068085,1134.1118338108063
234,0.27910372614860535,10.223686218261719,-0.05329997092485428,1138.792744398117
235,0.3253443241119385,10.500856399536133,-0.062467120587825775,1143.561942100525
236,0.23915785551071167,10.39715576171875,-0.04789906367659569,1148.254561662674
237,-0.2665500342845917,10.458120346069336,-0.03741002082824707,1152.9223408699036
238,-1.2531495094299316,10.347469329833984,0.0175941064953804,1157.6405103206635
239,0.2593136131763458,10.332414627075195,-0.052636876702308655,1162.369882106781
240,0.6566144227981567,10.354031562805176,-0.059368573129177094,1167.3096005916595
241,0.5476672649383545,10.265312194824219,-0.0698036253452301,1172.581870317459
242,1.543121099472046,10.340250015258789,-0.09408949315547943,1177.6109178066254
243,0.4443606734275818,10.300947189331055,-0.06653551757335663,1182.7843759059906
244,-1.9648873805999756,10.445035934448242,0.03687667474150658,1187.8839135169983
245,1.7459689378738403,10.326801300048828,-0.11692805588245392,1193.1789195537567
246,-0.47411543130874634,10.345026016235352,0.003034360706806183,1197.8302130699158
247,1.2819528579711914,10.19618034362793,-0.07866865396499634,1202.532744884491
248,1.2517844438552856,10.259366989135742,-0.0836254209280014,1207.6662590503693
249,-1.018669843673706,10.295242309570312,-0.032514337450265884,1212.8306562900543
250,2.361968994140625,10.240450859069824,-0.12906700372695923,1218.0070531368256
251,-0.033789753913879395,10.336907386779785,-0.03923211246728897,1223.1337721347809
252,-0.5537382364273071,10.327058792114258,-0.019185271114110947,1228.2723274230957
253,0.7742011547088623,10.324518203735352,-0.07605400681495667,1233.3891201019287
254,1.4053809642791748,10.28111457824707,-0.10963957011699677,1238.5420935153961
255,2.942491292953491,10.20047378540039,-0.17496336996555328,1243.711284160614
256,1.5038717985153198,10.25114631652832,-0.13064514100551605,1248.3247828483582
257,-1.1549055576324463,10.321146011352539,-0.003985697403550148,1252.8869478702545
258,-1.604597568511963,10.277427673339844,0.03175492584705353,1257.3884482383728
259,0.573233962059021,10.307622909545898,-0.04440679773688316,1261.9797909259796
260,-4.072606563568115,10.34457778930664,0.14796903729438782,1266.565976858139
261,0.1584872007369995,10.317527770996094,-0.032109469175338745,1271.1136314868927
262,-2.7702577114105225,10.425365447998047,0.09270825982093811,1275.740779876709
263,-2.162814140319824,10.452756881713867,0.07084253430366516,1280.3505363464355
264,-4.203897476196289,10.256479263305664,0.14969982206821442,1285.1112477779388
265,-2.2722272872924805,10.357053756713867,0.051686160266399384,1289.8793926239014
266,-1.9347398281097412,10.346517562866211,0.049536675214767456,1294.620611190796
267,-2.5353662967681885,10.243475914001465,0.062331438064575195,1299.2082352638245
268,-1.883753776550293,10.246225357055664,0.029881848022341728,1303.8869853019714
269,-1.9460139274597168,10.203584671020508,0.05142053961753845,1308.728862285614
270,-0.14334124326705933,10.154993057250977,-0.023328136652708054,1313.2669970989227
271,-0.17134195566177368,10.408645629882812,-0.03132885694503784,1317.8616921901703
272,-2.8842673301696777,10.30430793762207,0.08389610052108765,1322.4368233680725
273,-2.5668773651123047,10.175148010253906,0.071131631731987,1327.1345267295837
274,-3.941876173019409,10.396368026733398,0.1398443877696991,1331.8990406990051
275,-3.2069320678710938,10.311592102050781,0.10215110331773758,1336.7297186851501
276,-1.8132297992706299,10.290380477905273,0.047275833785533905,1341.6029725074768
277,-3.825741767883301,10.384395599365234,0.09651969373226166,1346.586356163025
278,-1.9656484127044678,10.236983299255371,0.06758902221918106,1351.5370078086853
279,-0.5325965285301208,10.350638389587402,-0.018159016966819763,1356.1754150390625
280,-1.5788198709487915,10.307243347167969,0.029948892071843147,1360.682827949524
281,-0.413412868976593,10.228924751281738,-0.017087604850530624,1365.2454268932343
282,0.16082686185836792,10.405599594116211,-0.0493522547185421,1369.7565762996674
283,-0.6011961698532104,10.38319206237793,-0.020648406818509102,1374.5618789196014
284,-2.463001251220703,10.288567543029785,0.035285625606775284,1379.646995306015
285,-5.042218208312988,10.462689399719238,0.1871906816959381,1384.5060143470764
286,-2.364759922027588,10.390520095825195,0.052210208028554916,1390.3037996292114
287,-1.405342936515808,10.16568374633789,0.01781960390508175,1395.1162333488464
288,-0.16543012857437134,10.231273651123047,-0.033923543989658356,1400.0626895427704
289,0.4854895770549774,10.226037979125977,-0.07514619082212448,1404.765894651413
290,-1.2222487926483154,10.274646759033203,0.018870025873184204,1409.7214629650116
291,-0.9010789394378662,10.31618595123291,0.01928294450044632,1414.53897190094
292,-2.426459312438965,10.404645919799805,0.07917387038469315,1419.2828924655914
293,-1.9836313724517822,10.356147766113281,0.06143219769001007,1423.920393705368
294,0.5032837986946106,10.22694206237793,-0.07569228112697601,1428.6626641750336
295,0.7376106977462769,10.057028770446777,-0.06982593983411789,1433.5796809196472
296,-1.457881212234497,10.339064598083496,0.01852205954492092,1438.3717558383942
297,-2.257946252822876,10.334220886230469,0.0657665878534317,1443.3803265094757
298,-1.1556792259216309,10.295230865478516,0.00958719290792942,1448.6964213848114
299,0.2842674255371094,10.163890838623047,-0.05071906000375748,1453.6038355827332
300,0.23958444595336914,10.230880737304688,-0.045928455889225006,1458.5407366752625
301,-0.1156863272190094,10.29905891418457,-0.03227674216032028,1463.457072019577
302,-1.0654605627059937,10.179039001464844,0.0016583148390054703,1468.3044786453247
303,-2.5289878845214844,10.296751022338867,0.06680668145418167,1473.0582575798035
304,0.03496217727661133,10.146150588989258,-0.05062471330165863,1478.220878124237
305,0.29448366165161133,10.210580825805664,-0.059279996901750565,1483.0923228263855
306,-2.093906879425049,10.285285949707031,0.0392240434885025,1488.2292532920837
307,0.3544023036956787,9.974959373474121,-0.049720168113708496,1493.432546377182
308,-0.5660426616668701,10.092891693115234,-0.01832328736782074,1498.3676471710205
309,-1.4055306911468506,10.200973510742188,0.02116728574037552,1503.2705698013306
310,0.4436792731285095,10.24166488647461,-0.048018112778663635,1508.0736918449402
311,-1.8991061449050903,10.334625244140625,0.06213366240262985,1513.0614941120148
312,-2.3925838470458984,10.362951278686523,0.07347436249256134,1517.861624956131
313,-0.5024942755699158,10.291905403137207,-0.014515072107315063,1522.5949387550354
314,-0.9612792730331421,10.148157119750977,0.0025191903114318848,1527.4769744873047
315,0.9672949910163879,10.195423126220703,-0.07542045414447784,1532.3634316921234
316,-2.7576799392700195,10.253265380859375,0.057126484811306,1537.427096605301
317,-3.6022496223449707,10.366331100463867,0.09103894978761673,1542.7397000789642
318,-2.6583454608917236,10.256561279296875,0.07059596478939056,1547.7565031051636
319,-2.5140182971954346,10.274682998657227,0.05937904492020607,1552.689557313919
320,-1.0923209190368652,10.281124114990234,-0.013091187924146652,1558.0625019073486
321,-0.5948055982589722,10.124894142150879,-0.013485390692949295,1563.066992521286
322,0.04495340585708618,10.175887107849121,-0.033424586057662964,1568.1298620700836
323,-1.6590890884399414,10.164590835571289,0.032963480800390244,1572.993432044983
324,-1.7211564779281616,10.289795875549316,0.03235028684139252,1577.8184916973114
325,1.49088454246521,10.107847213745117,-0.09972287714481354,1582.7630050182343
326,-2.852726697921753,10.266162872314453,0.09190928936004639,1587.7010822296143
327,-0.3679254949092865,10.23245620727539,-0.01004394143819809,1592.8664543628693
328,0.2932635247707367,10.313916206359863,-0.05665844678878784,1598.0141880512238
329,1.1871058940887451,10.122766494750977,-0.10880342125892639,1603.333382844925
330,-2.2422385215759277,10.310005187988281,0.06393346935510635,1608.1739234924316
331,-1.1625502109527588,10.103437423706055,0.01013721153140068,1613.1225519180298
332,-0.22727441787719727,10.258378982543945,-0.028726840391755104,1617.9570960998535
333,-0.28164803981781006,10.306719779968262,-0.03600212186574936,1623.0813331604004
334,-2.0191097259521484,10.350456237792969,0.03833838179707527,1628.234518289566
335,-1.9812954664230347,10.40453815460205,0.028155378997325897,1633.6924209594727
336,0.09402936697006226,10.10010814666748,-0.06447060406208038,1638.4790103435516
337,0.4656338095664978,10.214190483093262,-0.053999967873096466,1643.6637160778046
338,-0.2905360460281372,10.131251335144043,-0.03043852560222149,1648.6844265460968
339,-1.7244925498962402,10.204658508300781,0.04620317369699478,1653.403168439865
340,-2.577742576599121,10.41955280303955,0.08808283507823944,1658.2255215644836
341,-1.7471015453338623,10.265647888183594,0.04718122258782387,1662.982211112976
342,-0.31888729333877563,10.281002044677734,-0.03155995160341263,1668.0657176971436
343,-1.5865037441253662,10.346369743347168,0.05117885023355484,1673.199018239975
344,-1.5457066297531128,10.446303367614746,0.02319684810936451,1678.2809960842133
345,-2.511665105819702,10.309686660766602,0.07908724248409271,1683.4048700332642
346,-2.397036552429199,10.252388000488281,0.09150755405426025,1688.3042376041412
347,-1.3548446893692017,10.326632499694824,0.006871100515127182,1693.0953707695007
348,-0.34611189365386963,10.13461971282959,-0.019385529682040215,1698.1813683509827
349,0.1246713399887085,9.986318588256836,-0.06973910331726074,1702.9735577106476
350,-0.9800915718078613,10.167332649230957,-0.010421471670269966,1707.9481666088104
351,-3.069089412689209,10.257518768310547,0.09741772711277008,1712.6669120788574
352,-0.5718134045600891,10.150548934936523,-0.04264920949935913,1717.6312289237976
353,0.14522147178649902,10.201374053955078,-0.05555232986807823,1722.6125094890594
354,0.6625954508781433,10.201812744140625,-0.0659671425819397,1727.7422337532043
355,0.5871972441673279,10.207329750061035,-0.07721647620201111,1732.5334084033966
356,-1.208765983581543,10.104076385498047,0.024222422391176224,1737.358286857605
