Epoch,Loss,Cost,Advantage,Time
0,68.0537109375,14.20966911315918,-1.037306785583496,3.3493354320526123
1,206.0211944580078,11.790793418884277,-3.354653835296631,6.55679178237915
2,261.5301208496094,10.428557395935059,-4.653557300567627,9.762471675872803
3,287.60888671875,9.666739463806152,-5.501970291137695,12.973742961883545
4,289.5872497558594,9.070008277893066,-6.013339996337891,16.171777963638306
5,289.2357177734375,8.647041320800781,-6.385563850402832,19.37588119506836
6,279.52899169921875,8.243618965148926,-6.642000198364258,22.57428812980652
7,282.91632080078125,8.005997657775879,-6.995880126953125,25.772382020950317
8,278.21392822265625,7.75827693939209,-7.293050765991211,28.978190422058105
9,267.031005859375,7.520393371582031,-7.3723859786987305,32.186867237091064
10,264.00177001953125,7.480836868286133,-7.39562463760376,35.520084381103516
11,257.45233154296875,7.364131927490234,-7.452027320861816,38.904412269592285
12,255.83433532714844,7.293125152587891,-7.586851596832275,42.10349369049072
13,241.849609375,7.254481315612793,-7.260157585144043,45.35339617729187
14,240.90594482421875,7.161503791809082,-7.511235237121582,48.58133864402771
15,231.12054443359375,7.142474174499512,-7.198747158050537,51.81114196777344
16,231.30718994140625,7.114243507385254,-7.416863441467285,55.02633357048035
17,216.2384490966797,7.045198917388916,-7.053372383117676,58.253607988357544
18,212.0692138671875,7.043290138244629,-7.055538177490234,61.47897124290466
19,205.19158935546875,6.985445022583008,-6.855916976928711,64.69531989097595
20,196.99481201171875,6.959221839904785,-6.706212997436523,67.91772603988647
21,193.226318359375,7.100708961486816,-6.482254505157471,71.12261080741882
22,192.3274383544922,7.06624698638916,-6.4843950271606445,74.33558058738708
23,170.19818115234375,7.056509971618652,-5.890862464904785,77.54775285720825
24,169.10023498535156,7.114522933959961,-5.813026428222656,80.76910901069641
25,153.16091918945312,7.15023946762085,-5.243535995483398,83.97845959663391
26,148.50991821289062,7.121302127838135,-5.191418647766113,87.20555710792542
27,127.34117889404297,7.132572174072266,-4.39320707321167,90.35537338256836
28,131.47695922851562,7.158742904663086,-4.571300506591797,93.57456088066101
